#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
141	Guinea	30,770		387		29,725		658	49	2,257	28	569,940	41,798	13,635,732	
142	Belize	30,517		578		28,860		1,079	10	74,828	1,417	351,066	860,815	407,830	
143	Togo	26,273		243		25,915		115		3,072	28	580,979	67,929	8,552,791	
144	Tanzania	26,270		730		N/A	N/A	N/A	7	423	12			62,136,020	
145	Barbados	25,429		231		22,313		2,885		88,334	802	437,308	1,519,100	287,873	
146	Haiti	25,351		746		21,503		3,102		2,186	64	132,422	11,417	11,599,128	
147	Benin	24,863		161		24,546		156	5	1,978	13	604,310	48,070	12,571,573	
148	Seychelles	23,537		127		22,912		498		237,247	1,280			99,209	
149	Somalia	23,016		1,327		12,046		9,643		1,393	80	262,138	15,869	16,519,195	
150	Bahamas	22,802		677		21,614		511	4	57,211	1,699	169,024	424,087	398,560	
151	Lesotho	21,807		663		13,707		7,437		10,067	306	261,223	120,586	2,166,278	
152	Mauritius	21,655		455		19,790		1,410		16,988	357	358,675	281,368	1,274,756	
153	Mayotte	20,973		185		2,964		17,824		74,343	656	176,919	627,123	282,112	
154	Burundi	20,432	+17	38		773		19,621		1,649	3	345,742	27,904	12,390,624	
155	Timor-Leste	19,822		122		19,697		3		14,640	90	169,501	125,191	1,353,934	
156	Congo	18,970		354		12,421		6,195		3,322	62	188,207	32,961	5,709,908	
157	Channel Islands	18,401		104		16,107		2,190		104,474	590	1,079,242	6,127,531	176,130	
158	Iceland	18,055		35		16,488		1,532	3	52,428	102	1,252,431	3,636,802	344,377	
159	Mali	17,500		610		15,175		1,715		830	29	490,532	23,276	21,074,185	
160	Curaçao	17,426		179		17,152		95	3	105,585	1,085	336,234	2,037,251	165,043	
161	Andorra	17,426		131		16,029		1,266	4	225,026	1,692	193,595	2,499,935	77,440	
162	Nicaragua	17,254		210		4,225		12,819		2,561	31			6,736,031	
163	Tajikistan	17,095		124		16,966		5		1,737	13			9,840,270	
164	Taiwan	16,626	+17	848		15,627	+10	151		696	36	8,455,951	354,134	23,877,798	
165	Aruba	16,372		174		16,014		184	13	152,428	1,620	177,885	1,656,162	107,408	
166	Burkina Faso	16,000		286		15,345		369		737	13	234,250	10,789	21,712,505	
167	Brunei	15,111		97		14,565		449	2	34,079	219	623,500	1,406,164	443,405	
168	Equatorial Guinea	13,592		175		13,343		74	1	9,259	119	242,340	165,080	1,468,017	
169	Djibouti	13,504		186		13,294		24		13,393	184	247,016	244,979	1,008,316	
170	Saint Lucia	13,017		280		12,614		123	9	70,433	1,515	100,538	543,993	184,815	
171	South Sudan	12,758		133		12,463		162	2	1,121	12	267,531	23,510	11,379,349	
172	Hong Kong	12,446	+6	213		12,143	+3	90		1,641	28	28,195,188	3,718,191	7,583,040	
173	New Caledonia	12,195	+10	276		11,610	+6	309	11	42,142	954	42,756	147,750	289,381	
174	New Zealand	11,895	+172	44		5,704	+33	6,147	64	2,378	9	4,974,179	994,418	5,002,100	
175	CAR	11,708		101		6,859		4,748	2	2,366	20	60,228	12,171	4,948,466	
176	Isle of Man	11,486		66		10,624		796	1	134,073	770	133,676	1,560,360	85,670	
177	Yemen	10,006		1,950		6,892		1,164	23	325	63	265,253	8,625	30,753,988	
